K,method_id,label,throughput_mbps,se_bps_per_hz
50,random,Random,53.17649351027047,2.6588246755135234
50,random,Random,75.71826716424579,3.785913358212289
50,random,Random,66.45347137704437,3.322673568852218
50,random,Random,63.54883140023333,3.1774415700116667
50,random,Random,95.71716398652345,4.785858199326173
50,random,Random,108.18387983536368,5.409193991768184
50,random,Random,68.50660063652452,3.4253300318262263
50,random,Random,73.50647348848294,3.675323674424147
50,random,Random,100.9726659045127,5.048633295225635
50,random,Random,87.5553992433509,4.377769962167545
50,random,Random,48.755360390975326,2.4377680195487663
50,random,Random,87.91777795430885,4.395888897715443
50,random,Random,44.358717891560566,2.2179358945780283
50,random,Random,65.63108350789298,3.281554175394649
50,random,Random,77.6742386840661,3.8837119342033053
50,random,Random,47.8335277985411,2.391676389927055
50,random,Random,80.2920883012978,4.01460441506489
50,random,Random,49.576651228760234,2.478832561438012
50,random,Random,98.53696970008379,4.926848485004189
50,random,Random,20.3776540351806,1.01888270175903
50,random,Random,102.36404743094482,5.118202371547241
50,random,Random,91.04733655953592,4.552366827976796
50,random,Random,67.03467447536823,3.3517337237684117
50,random,Random,67.80781867913078,3.390390933956539
50,random,Random,62.47768360217678,3.1238841801088393
50,random,Random,58.33229151004005,2.9166145755020025
50,random,Random,22.937052560081227,1.1468526280040614
50,random,Random,100.241236242791,5.0120618121395495
50,random,Random,107.88210656643808,5.394105328321904
50,random,Random,36.868462985730666,1.8434231492865332
50,random,Random,71.3162014193861,3.565810070969305
50,random,Random,37.49094054859388,1.8745470274296943
50,random,Random,79.99033532151336,3.9995167660756676
50,random,Random,82.27476924719748,4.113738462359874
50,random,Random,61.067425427865736,3.053371271393287
50,random,Random,59.23878759740574,2.961939379870287
50,random,Random,27.478357136995605,1.3739178568497803
50,random,Random,65.64984426502448,3.282492213251224
50,random,Random,93.5469239301834,4.67734619650917
50,random,Random,55.313946696752225,2.7656973348376113
50,random,Random,41.76274225704366,2.088137112852183
50,random,Random,79.04497893124378,3.952248946562189
50,random,Random,81.47093966919756,4.073546983459878
50,random,Random,54.97195863051384,2.748597931525692
50,random,Random,64.04449655125698,3.202224827562849
50,random,Random,67.88046623738269,3.3940233118691348
50,random,Random,41.60255067401376,2.080127533700688
50,random,Random,51.74049146101202,2.587024573050601
50,random,Random,109.15202161101496,5.457601080550748
50,random,Random,104.57792134274638,5.228896067137319
50,random,Random,92.5571070873431,4.627855354367155
50,random,Random,26.75401210189619,1.3377006050948095
50,random,Random,22.4254204894624,1.12127102447312
50,random,Random,10.170621789349427,0.5085310894674714
50,random,Random,65.83320857966326,3.291660428983163
50,random,Random,84.2978368208248,4.21489184104124
50,random,Random,84.27947351791141,4.213973675895571
50,random,Random,89.4132949542388,4.47066474771194
50,random,Random,30.26962683654339,1.5134813418271695
50,random,Random,66.78652145678296,3.3393260728391483
50,random,Random,80.4872475859276,4.02436237929638
50,random,Random,83.05206184410147,4.152603092205074
50,random,Random,65.48747025073563,3.274373512536781
50,random,Random,46.45578479856069,2.3227892399280345
50,random,Random,77.0309562263858,3.85154781131929
50,random,Random,107.88317590600612,5.394158795300306
50,random,Random,104.02746704582786,5.201373352291394
50,random,Random,71.28632101388062,3.5643160506940315
50,random,Random,103.70426669764377,5.185213334882189
50,random,Random,79.9990355878266,3.99995177939133
50,random,Random,34.011677492625,1.7005838746312498
50,random,Random,66.61788863231371,3.330894431615685
50,random,Random,63.63045903178107,3.1815229515890535
50,random,Random,52.0618482332212,2.6030924116610596
50,random,Random,87.44922972807586,4.372461486403793
50,random,Random,43.038567302342294,2.1519283651171146
50,random,Random,85.05090982629277,4.252545491314638
50,random,Random,0.5456842964592306,0.02728421482296153
50,random,Random,110.88997838820872,5.544498919410436
50,random,Random,84.52526350625163,4.226263175312582
50,random,Random,69.02077381031381,3.4510386905156905
50,random,Random,73.9598497041072,3.6979924852053596
50,random,Random,61.435857363826344,3.071792868191317
50,random,Random,47.757910047791256,2.3878955023895627
50,random,Random,68.82731734041921,3.441365867020961
50,random,Random,76.43648638671992,3.821824319335996
50,random,Random,55.500836117531094,2.7750418058765547
50,random,Random,81.86695765855796,4.093347882927898
50,random,Random,57.085321536105695,2.8542660768052848
50,random,Random,71.27449834027033,3.5637249170135163
50,random,Random,91.15841307608203,4.557920653804101
50,random,Random,87.70474124324068,4.385237062162034
50,random,Random,81.04063975722158,4.052031987861079
50,random,Random,104.4021299474464,5.22010649737232
50,random,Random,75.65782421319373,3.7828912106596864
50,random,Random,39.560501287893736,1.9780250643946868
50,random,Random,48.7267162256491,2.4363358112824547
50,random,Random,68.94614506405503,3.447307253202751
50,random,Random,93.08855692038016,4.654427846019008
