K,method_id,label,throughput_mbps,se_bps_per_hz
45,random,Random,89.7962223256311,4.4898111162815555
45,random,Random,74.65772351585564,3.732886175792782
45,random,Random,48.95282930243615,2.4476414651218077
45,random,Random,93.73390490809562,4.686695245404781
45,random,Random,63.50062956334301,3.1750314781671505
45,random,Random,10.968109287441766,0.5484054643720883
45,random,Random,63.59013129887958,3.179506564943979
45,random,Random,11.98999515187369,0.5994997575936845
45,random,Random,110.5125811730921,5.525629058654605
45,random,Random,2.5041703771370223,0.1252085188568511
45,random,Random,77.7585898976194,3.8879294948809697
45,random,Random,65.98024427863803,3.2990122139319014
45,random,Random,36.15135873262837,1.8075679366314183
45,random,Random,87.62837475972866,4.381418737986433
45,random,Random,14.482771844662526,0.7241385922331264
45,random,Random,96.83528297167959,4.841764148583979
45,random,Random,67.64063688242351,3.382031844121175
45,random,Random,103.76341941711576,5.188170970855788
45,random,Random,67.31319705780355,3.365659852890178
45,random,Random,24.20514524817807,1.2102572624089034
45,random,Random,82.82555908726025,4.141277954363012
45,random,Random,77.90578259983987,3.895289129991993
45,random,Random,82.57881574264249,4.128940787132125
45,random,Random,25.25441436679616,1.262720718339808
45,random,Random,71.75328073663383,3.587664036831691
45,random,Random,103.68729967993522,5.184364983996761
45,random,Random,36.752259360577376,1.8376129680288686
45,random,Random,22.881658371019196,1.1440829185509598
45,random,Random,73.48835120498299,3.67441756024915
45,random,Random,83.03050287134843,4.151525143567421
45,random,Random,84.77276630549403,4.238638315274701
45,random,Random,23.000471994750598,1.1500235997375299
45,random,Random,84.71765486883679,4.23588274344184
45,random,Random,99.72311369741197,4.986155684870599
45,random,Random,62.711894751238475,3.1355947375619238
45,random,Random,40.298429176949206,2.01492145884746
45,random,Random,43.36544835949584,2.168272417974792
45,random,Random,14.08997352207657,0.7044986761038284
45,random,Random,77.51356797499366,3.8756783987496832
45,random,Random,100.4651487701877,5.023257438509384
45,random,Random,9.481819188945659,0.4740909594472829
45,random,Random,2.2549988503840677,0.11274994251920338
45,random,Random,95.95823030119698,4.797911515059849
45,random,Random,106.59230312632546,5.329615156316273
45,random,Random,71.54447540581316,3.577223770290658
45,random,Random,61.63868151469572,3.081934075734786
45,random,Random,4.012411720092002,0.20062058600460012
45,random,Random,50.12580459735631,2.5062902298678154
45,random,Random,107.29825360172802,5.364912680086401
45,random,Random,13.459164881347434,0.6729582440673716
45,random,Random,117.93707965004616,5.896853982502308
45,random,Random,40.1076887821248,2.0053844391062396
45,random,Random,54.80270335200769,2.7401351676003842
45,random,Random,60.25969855729206,3.012984927864603
45,random,Random,48.694645939451384,2.434732296972569
45,random,Random,64.23331815862174,3.211665907931087
45,random,Random,70.27065719623008,3.5135328598115034
45,random,Random,71.02003524507532,3.5510017622537657
45,random,Random,2.78990725006023,0.1394953625030115
45,random,Random,96.44542273578158,4.822271136789079
45,random,Random,30.954551978958715,1.5477275989479358
45,random,Random,2.2730934682904955,0.11365467341452479
45,random,Random,69.87787611575133,3.4938938057875673
45,random,Random,75.37729422935406,3.7688647114677036
45,random,Random,61.764315376077285,3.0882157688038645
